transaction_id,customer_id,channel,region,customer_segment,device_type,transaction_amount,txn_count_last_24h,txn_count_last_7d,avg_amount_last_30d,velocity_flag,high_amount_flag,new_device_flag,odd_hour_flag,high_risk_flag,event_time_unix,predicted_high_risk_flag,probability_0,probability_1,risk_bucket
193,143585,POS,East,Retail,Known,647.47,1,4,540.54,0,0,0,1,0,1735695840.0,0,0.9645058472510026,0.0354941527489974,Low
194,471369,Web,East,Retail,Known,6845.67,1,4,5756.75,0,0,0,1,0,1735695060.0,0,0.9737955645698536,0.0262044354301462,Low
195,164044,Mobile App,West,SME,Known,5901.2,2,10,5297.61,0,0,0,0,0,1735752720.0,0,0.9958237488785208,0.0041762511214791,Low
196,542296,POS,South,Retail,Known,1994.02,0,5,2150.32,0,0,0,0,0,1735741140.0,0,0.9981590007832378,0.0018409992167621,Low
197,209556,Mobile App,South,Retail,Known,1091.18,2,7,896.17,0,0,0,0,0,1735714380.0,0,0.9952920817986798,0.0047079182013202,Low
198,626981,Mobile App,West,Retail,Known,755.14,2,7,736.68,0,0,0,1,0,1735701120.0,0,0.9704190111842492,0.0295809888157508,Low
199,981691,Mobile App,North,Retail,New,1467.96,4,7,1493.59,0,0,1,0,0,1735730340.0,0,0.9511410528838382,0.0488589471161618,Low
200,867595,Web,North,Retail,New,960.11,4,13,1036.88,0,0,1,1,0,1735690980.0,1,0.7320620464429597,0.2679379535570403,Low
201,300235,POS,North,Retail,Shared,3036.76,1,4,2286.76,0,0,0,0,0,1735719780.0,0,0.9976116688874594,0.0023883311125405,Low
202,125939,Web,East,Retail,Known,11075.09,3,8,11764.07,0,0,0,1,0,1735707840.0,0,0.9680818999437294,0.0319181000562706,Low
203,252906,POS,South,Retail,Known,840.4,0,6,892.39,0,0,0,0,0,1735826760.0,0,0.9962688656541206,0.0037311343458793,Low
204,642335,POS,East,Retail,Known,261.46,1,7,176.78,0,0,0,0,0,1735715100.0,0,0.9956149605905604,0.0043850394094395,Low
205,388249,Web,South,Retail,New,3416.75,1,6,3353.36,0,0,1,0,0,1735718520.0,0,0.9259994820512668,0.0740005179487332,Low
206,175766,Web,South,Corporate,Known,510.88,4,10,442.06,0,0,0,0,0,1735734420.0,0,0.9953540972844304,0.0046459027155696,Low
207,508923,Mobile App,West,Retail,New,1085.52,4,11,1036.73,0,0,1,0,0,1735713420.0,0,0.939697684985356,0.0603023150146438,Low
208,515192,Web,East,SME,Known,833.5,3,7,529.44,0,0,0,1,0,1735698720.0,0,0.977839055819026,0.0221609441809741,Low
209,668550,Mobile App,North,Retail,Shared,682.73,1,5,506.62,0,0,0,0,0,1735717320.0,0,0.9945230705558532,0.0054769294441468,Low
210,487261,Web,North,SME,Known,5654.31,2,5,5888.2,0,0,0,1,0,1735793520.0,0,0.9803926467168392,0.0196073532831607,Low
211,910208,POS,East,SME,Shared,999.83,2,10,906.51,0,0,0,1,0,1735708560.0,0,0.9803199367761338,0.0196800632238661,Low
212,785440,POS,West,SME,Known,2689.53,2,6,2733.9,0,0,0,0,0,1735730520.0,0,0.9964907948953456,0.0035092051046545,Low
213,752664,Web,South,SME,New,1417.21,2,8,1334.35,0,0,1,0,0,1735827000.0,0,0.9454032166234037,0.0545967833765964,Low
214,554589,POS,East,Retail,Known,11540.43,2,5,9066.53,0,0,0,0,0,1735753320.0,0,0.9976695012423034,0.0023304987576966,Low
215,237848,Web,North,Retail,Shared,83.99,1,5,81.15,0,0,0,0,0,1735728300.0,0,0.996049861738818,0.0039501382611819,Low
216,717075,Web,West,Retail,Known,5454.23,1,3,5938.36,0,0,0,0,0,1735737540.0,0,0.9981583450548708,0.0018416549451291,Low
217,227948,Web,South,Retail,Known,3963.98,1,5,2969.7,0,0,0,1,0,1735788780.0,0,0.9642314400882164,0.0357685599117836,Low
218,679304,Mobile App,West,Retail,Known,486.14,2,9,465.21,0,0,0,0,0,1735805220.0,0,0.9962618237911172,0.0037381762088827,Low
219,502690,Mobile App,East,Retail,Known,1046.22,3,11,1040.36,0,0,0,0,0,1735814580.0,0,0.9949130892808384,0.0050869107191614,Low
220,599046,Web,North,SME,Known,275.42,3,6,222.64,0,0,0,0,0,1735724940.0,0,0.9934783309769808,0.0065216690230193,Low
221,551269,Web,South,Retail,Shared,811.57,1,13,554.45,0,0,0,1,0,1735707060.0,0,0.9643127112273928,0.035687288772607,Low
222,121959,POS,West,SME,New,419.08,2,7,442.73,0,0,1,1,1,1735694700.0,1,0.6661276520510199,0.3338723479489801,Medium
223,760890,Mobile App,East,Retail,Known,1809.26,1,2,1925.17,0,0,0,1,0,1735707120.0,0,0.9705760301576588,0.0294239698423412,Low
224,850216,POS,East,Retail,New,1556.94,2,7,1507.86,0,0,1,1,0,1735792680.0,1,0.7487400501711505,0.2512599498288494,Low
225,890180,Web,North,SME,Known,42479.29,2,9,44147.22,0,0,0,0,0,1735768980.0,0,0.9887798645521948,0.0112201354478052,Low
226,328576,POS,East,Retail,Known,6839.97,2,10,6731.8,0,0,0,0,0,1735716240.0,0,0.99778166212455,0.0022183378754499,Low
227,637833,Mobile App,West,SME,Known,124.85,1,9,109.73,0,0,0,0,0,1735717320.0,0,0.9954326176218532,0.0045673823781468,Low
228,265838,Mobile App,East,Retail,Shared,967.11,4,10,603.16,0,0,0,1,0,1735702860.0,0,0.9613535148271816,0.0386464851728184,Low
229,435674,POS,East,Retail,Shared,612.19,1,7,515.48,0,0,0,0,0,1735711380.0,0,0.9955659497118794,0.0044340502881205,Low
230,979989,Web,West,Corporate,Known,3289.82,1,8,3406.93,0,0,0,0,0,1735734660.0,0,0.9981809081073724,0.0018190918926276,Low
231,161087,Web,East,Retail,Known,4407.55,1,6,4413.77,0,0,0,1,0,1735708080.0,0,0.9700539182821164,0.0299460817178834,Low
232,693128,Call Center,North,Retail,Known,2134.83,2,6,2002.74,0,0,0,1,0,1735697040.0,0,0.9732330087053706,0.0267669912946294,Low
233,218451,Mobile App,South,SME,Known,1108.99,6,13,824.23,1,0,0,0,0,1735717620.0,0,0.8270455285459081,0.1729544714540919,Low
234,547600,Mobile App,South,Retail,Known,344.66,3,6,253.27,0,0,0,1,0,1735698780.0,0,0.967398982934212,0.0326010170657879,Low
235,937437,Mobile App,East,Retail,Shared,1392.27,3,9,1119.82,0,0,0,0,0,1735821360.0,0,0.993496561523284,0.0065034384767161,Low
236,539792,POS,North,Retail,Known,5336.66,4,9,5708.46,0,0,0,1,0,1735707360.0,0,0.9716584305805088,0.0283415694194912,Low
237,139353,Mobile App,East,Corporate,Shared,1071.66,1,3,703.62,0,0,0,1,0,1735776120.0,0,0.9620457524725914,0.0379542475274085,Low
238,293075,Mobile App,East,Retail,Known,1437.17,0,1,1211.1,0,0,0,1,0,1735698780.0,0,0.9694817724436046,0.0305182275563954,Low
239,314283,Mobile App,East,Retail,Known,809.38,4,8,802.23,0,0,0,1,0,1735697100.0,0,0.9686151847233992,0.0313848152766008,Low
240,414877,POS,East,Retail,Shared,4461.67,1,3,4723.88,0,0,0,0,0,1735724100.0,0,0.9973092031949954,0.0026907968050046,Low
241,165318,Web,South,SME,Known,1775.2,0,3,1658.24,0,0,0,0,0,1735743960.0,0,0.9965161989164506,0.0034838010835493,Low
242,865313,Mobile App,East,Retail,Known,327.74,2,9,207.33,0,0,0,0,1,1735719660.0,0,0.9878952412277728,0.0121047587722272,Low
243,582690,Mobile App,East,Corporate,Known,239.62,2,8,224.14,0,0,0,1,0,1735698960.0,0,0.969390105363826,0.0306098946361741,Low
244,516880,Mobile App,East,Retail,Known,6848.28,1,6,6559.39,0,0,0,1,0,1735690980.0,0,0.9696049315836472,0.0303950684163528,Low
245,691460,Web,South,Retail,New,701.41,1,9,465.39,0,0,1,0,0,1735724220.0,0,0.935933407715867,0.064066592284133,Low
246,840976,Mobile App,North,Retail,Known,27234.72,2,10,22102.19,0,0,0,1,0,1735694640.0,0,0.9463748185885074,0.0536251814114926,Low
247,881239,Web,North,Retail,Known,3083.4,7,13,3239.66,1,0,0,1,0,1735704720.0,1,0.5301063650221252,0.4698936349778749,Medium
248,193264,Web,North,Retail,Known,18556.69,6,10,14622.54,1,0,0,0,1,1735730100.0,1,0.7630364214763455,0.2369635785236544,Low
249,870746,POS,North,Corporate,New,2096.23,2,7,1687.45,0,0,1,1,0,1735693260.0,1,0.7315283171513761,0.2684716828486239,Low
250,913168,Mobile App,North,SME,Shared,404.73,2,6,422.55,0,0,0,1,0,1735694460.0,0,0.9768462213227692,0.0231537786772308,Low
251,325281,Mobile App,West,Retail,Known,876.21,3,7,822.95,0,0,0,1,0,1735691880.0,0,0.9632853002981328,0.0367146997018671,Low
252,737147,Mobile App,East,Retail,Known,1895.71,1,7,1698.43,0,0,0,0,0,1735889040.0,0,0.9959654940116104,0.0040345059883895,Low
253,998613,Web,East,Retail,Known,3378.31,1,5,3348.49,0,0,0,1,0,1735707180.0,0,0.961299650417244,0.038700349582756,Low
254,494070,Web,North,Retail,Known,403.88,3,7,403.41,0,0,0,1,0,1735774620.0,0,0.9735753632878632,0.0264246367121369,Low
255,452228,Web,West,Retail,Shared,6795.57,1,3,4399.04,0,0,0,1,0,1735702080.0,0,0.9745061316270598,0.0254938683729401,Low
256,531839,POS,South,Retail,New,1272.55,3,8,1087.88,0,0,1,0,0,1735739940.0,0,0.930086440966313,0.0699135590336869,Low
257,369536,Web,West,Retail,New,1845.19,1,3,1304.33,0,0,1,1,0,1735698480.0,1,0.701126431543097,0.2988735684569031,Low
258,417824,Mobile App,East,Retail,New,1951.25,1,6,1515.5,0,0,1,0,0,1735714380.0,0,0.9272888906801566,0.0727111093198433,Low
259,357426,POS,North,SME,Known,7218.05,1,8,5606.6,0,0,0,0,0,1735752240.0,0,0.9979917911671436,0.0020082088328563,Low
260,277789,Mobile App,West,Retail,Known,3131.15,2,6,2450.46,0,0,0,0,0,1735750560.0,0,0.9949250081857348,0.0050749918142653,Low
261,613153,Web,South,Retail,New,5697.13,2,5,4948.75,0,0,1,0,0,1735746480.0,0,0.9522680249721214,0.0477319750278786,Low
262,842452,Call Center,North,Retail,New,496.02,4,10,462.64,0,0,1,0,0,1735752060.0,0,0.9253609438914944,0.0746390561085055,Low
263,937291,POS,South,SME,New,218.94,3,12,146.17,0,0,1,1,0,1735698120.0,1,0.7047241797786162,0.2952758202213837,Low
264,225657,POS,North,SME,Known,905.21,1,9,673.05,0,0,0,0,0,1735713240.0,0,0.99592591560009,0.0040740843999099,Low
265,335167,Web,East,Retail,Known,638.61,2,6,684.52,0,0,0,0,0,1735713480.0,0,0.9949690382748284,0.0050309617251717,Low
266,781669,Mobile App,North,Retail,Known,2634.75,0,8,2195.95,0,0,0,0,0,1735769220.0,0,0.9959678425564727,0.004032157443527,Low
267,580671,Call Center,North,Retail,Known,570.03,3,6,434.91,0,0,0,1,0,1735702260.0,0,0.9725003775030322,0.0274996224969677,Low
268,819094,Mobile App,North,SME,Known,1541.8,0,2,1483.43,0,0,0,1,0,1735786080.0,0,0.9690675162471476,0.0309324837528525,Low
269,170467,POS,North,Retail,Known,4549.1,0,5,4636.34,0,0,0,1,0,1735711140.0,0,0.9746376603694816,0.0253623396305182,Low
270,283734,POS,West,SME,Shared,1278.2,3,13,799.11,0,0,0,0,1,1735729440.0,0,0.9889915236908664,0.0110084763091336,Low
271,722794,POS,West,Retail,Known,5471.96,1,5,3374.72,0,0,0,1,0,1735700820.0,0,0.9769018973932212,0.0230981026067786,Low
272,209751,Mobile App,West,Retail,Shared,4329.85,1,8,3741.63,0,0,0,1,0,1735708560.0,0,0.9689987050944172,0.0310012949055828,Low
273,481050,POS,North,Retail,Shared,4334.93,2,13,3401.38,0,0,0,0,0,1735734120.0,0,0.9931134524062136,0.0068865475937862,Low
274,911774,Web,South,Retail,Known,1718.45,3,10,1295.33,0,0,0,0,0,1735715460.0,0,0.9932452072858832,0.0067547927141166,Low
275,792517,Web,West,Retail,New,947.24,3,8,909.87,0,0,1,1,0,1735785660.0,1,0.7626471338639471,0.2373528661360529,Low
276,561079,POS,East,Retail,Shared,1348.13,3,5,875.99,0,0,0,0,0,1735737660.0,0,0.995905440486036,0.0040945595139638,Low
277,468452,Web,West,Retail,Known,3281.29,1,8,3297.77,0,0,0,0,0,1735719480.0,0,0.9976887316033662,0.0023112683966337,Low
278,206081,Mobile App,West,Corporate,Known,308.47,3,10,295.52,0,0,0,0,0,1735767960.0,0,0.9954849954403352,0.0045150045596647,Low
279,713333,Web,East,Retail,New,474.92,2,9,493.62,0,0,1,0,0,1735729020.0,0,0.9510875061534514,0.0489124938465486,Low
280,658986,Mobile App,East,Retail,Known,238.03,3,8,149.1,0,0,0,0,0,1735727100.0,0,0.9944243508128034,0.0055756491871965,Low
281,210078,Web,South,Retail,Known,1485.66,1,6,1371.99,0,0,0,1,0,1735699740.0,0,0.9668251007338976,0.0331748992661023,Low
282,967055,Web,North,Retail,Known,537.43,3,7,468.13,0,0,0,1,0,1735707660.0,0,0.9766357086592276,0.0233642913407723,Low
283,122671,Web,East,Retail,New,5204.72,4,8,3918.4,0,0,1,0,0,1735730940.0,0,0.9319631657842156,0.0680368342157845,Low
284,518400,Mobile App,South,Retail,Known,7582.35,1,9,5055.04,0,0,0,0,0,1735769640.0,0,0.9962843298240636,0.0037156701759365,Low
285,455528,Mobile App,North,Corporate,Known,2761.52,1,7,1843.97,0,0,0,1,0,1735703220.0,0,0.9696829270668292,0.0303170729331707,Low
286,710490,Web,East,Retail,Shared,6350.43,4,12,6321.08,0,0,0,1,0,1735698300.0,0,0.9496268688236172,0.0503731311763827,Low
287,151663,Web,South,Retail,Known,6683.5,0,4,6602.44,0,0,0,0,0,1735722000.0,0,0.994328006095231,0.0056719939047689,Low
288,115708,Web,South,SME,Known,1141.37,4,10,1157.58,0,0,0,1,0,1735692060.0,0,0.9876161328915638,0.0123838671084361,Low
289,978338,POS,West,SME,Known,490.21,2,6,439.46,0,0,0,0,0,1735734720.0,0,0.9958767090499137,0.0041232909500863,Low
290,411955,Web,East,SME,Known,860.47,3,7,622.2,0,0,0,0,0,1735733280.0,0,0.995648214924316,0.0043517850756838,Low
291,233883,POS,North,SME,Known,3504.04,1,5,3344.66,0,0,0,1,0,1735705380.0,0,0.9695059145678184,0.0304940854321816,Low
292,418394,Mobile App,South,SME,Known,1921.8,1,8,1381.31,0,0,0,0,0,1735769940.0,0,0.9959455457944124,0.0040544542055876,Low
293,212547,Mobile App,West,Retail,Known,2096.36,3,8,2039.29,0,0,0,0,0,1735714680.0,0,0.995512014484092,0.0044879855159081,Low
294,659042,Mobile App,South,Retail,Known,1834.91,7,15,1141.35,1,0,0,0,0,1735726920.0,1,0.808873230793726,0.191126769206274,Low
295,851102,Mobile App,North,Retail,Known,2595.41,3,8,2683.94,0,0,0,1,0,1735698060.0,0,0.9689893347923308,0.0310106652076692,Low
296,862002,POS,South,Retail,New,2454.64,0,5,2488.92,0,0,1,1,1,1735709040.0,1,0.7225617528178887,0.2774382471821112,Low
297,242483,Call Center,West,Retail,Known,740.45,1,8,629.06,0,0,0,0,0,1735761000.0,0,0.9968969773900498,0.0031030226099502,Low
298,758271,POS,North,Retail,Shared,6949.64,3,7,4719.35,0,0,0,1,0,1735698180.0,0,0.9697134348535184,0.0302865651464816,Low
299,314835,Mobile App,East,Retail,Known,11439.45,3,9,8735.97,0,0,0,1,0,1735707420.0,0,0.9586003743090248,0.0413996256909752,Low
300,501896,Mobile App,West,SME,New,1573.4,2,9,1036.41,0,0,1,1,0,1735703340.0,1,0.765513445084862,0.234486554915138,Low
301,184896,POS,North,Retail,Known,3951.74,3,9,3605.21,0,0,0,1,0,1735695480.0,0,0.9608128350935624,0.0391871649064375,Low
302,577095,Web,South,Retail,Known,1156.64,4,5,1240.44,0,0,0,1,0,1735701900.0,0,0.9655252354428396,0.0344747645571604,Low
303,171295,POS,West,SME,Known,13667.68,2,8,12968.02,0,0,0,1,0,1735699080.0,0,0.9678135149054368,0.0321864850945632,Low
304,843974,Mobile App,North,Retail,Known,1583.59,1,8,1516.64,0,0,0,1,0,1735782180.0,0,0.9662797790529531,0.0337202209470467,Low
305,987121,Mobile App,North,Retail,Shared,3081.73,1,8,2462.29,0,0,0,0,0,1735738200.0,0,0.995716992949111,0.0042830070508889,Low
306,373255,Call Center,West,SME,Known,1799.66,6,8,1291.11,1,0,0,1,0,1735703220.0,1,0.5783991842429521,0.4216008157570478,Medium
307,399648,Call Center,North,SME,Known,247.51,2,6,235.59,0,0,0,0,0,1735741440.0,0,0.996430510671396,0.0035694893286041,Low
308,757162,POS,North,SME,Known,374.22,4,7,332.86,0,0,0,1,0,1735690380.0,0,0.978818288343292,0.0211817116567079,Low
309,108155,Mobile App,South,Retail,Known,752.43,3,11,701.64,0,0,0,0,0,1735716480.0,0,0.9945152705748298,0.0054847294251702,Low
310,566872,POS,East,SME,Known,2451.46,2,9,2481.6,0,0,0,1,0,1735699920.0,0,0.9762134730168588,0.023786526983141,Low
311,925816,Mobile App,East,Retail,Known,1706.1,5,10,1179.32,0,0,0,1,0,1735693920.0,0,0.9618744358729276,0.0381255641270724,Low
312,474705,Mobile App,West,SME,Known,1858.03,5,9,1985.17,0,0,0,0,0,1735767060.0,0,0.9958032337403095,0.0041967662596903,Low
313,671542,Web,West,Retail,New,1924.01,1,5,2037.2,0,0,1,1,0,1735697580.0,1,0.7449871784273212,0.2550128215726788,Low
314,908350,POS,North,Retail,Known,3952.79,2,6,3008.34,0,0,0,0,0,1735751760.0,0,0.9978076606186362,0.0021923393813637,Low
315,710269,Mobile App,East,SME,Shared,650.81,0,1,651.53,0,0,0,1,0,1735708740.0,0,0.969017069604448,0.0309829303955521,Low
316,654594,Web,South,SME,Known,754.07,2,5,815.22,0,0,0,1,0,1735690080.0,0,0.9807099352172516,0.0192900647827484,Low
317,247718,Web,South,Retail,Known,1214.82,0,8,733.58,0,0,0,0,0,1735737060.0,0,0.996202823827786,0.003797176172214,Low
318,408987,Web,East,Retail,Known,2256.38,2,11,1428.32,0,0,0,0,0,1735722240.0,0,0.995934974635972,0.0040650253640278,Low
319,745263,Mobile App,West,Retail,New,1829.24,5,10,1957.53,0,0,1,1,0,1735704780.0,1,0.7053124379101183,0.2946875620898817,Low
320,458745,Mobile App,East,Corporate,Known,3996.5,1,2,3946.97,0,0,0,1,0,1735701480.0,0,0.9745872956447552,0.0254127043552447,Low
321,207512,POS,West,SME,Known,1086.81,1,5,871.79,0,0,0,1,0,1735692300.0,0,0.9910483831553988,0.0089516168446012,Low
322,247443,Web,South,SME,New,2252.17,3,9,1623.37,0,0,1,1,0,1735791720.0,1,0.7341961380101271,0.2658038619898729,Low
323,570587,POS,North,Corporate,Shared,2265.53,5,11,2119.35,0,0,0,0,0,1735714080.0,0,0.992957181941095,0.007042818058905,Low
324,473616,Mobile App,North,Retail,Known,481.62,1,2,382.51,0,0,0,1,0,1735692780.0,0,0.9746042425762892,0.0253957574237109,Low
325,757409,Mobile App,South,Retail,Known,8283.12,4,10,5764.47,0,0,0,0,0,1735762680.0,0,0.9958593093680722,0.0041406906319277,Low
326,786976,Mobile App,East,SME,Known,1796.95,3,7,1664.95,0,0,0,1,0,1735701360.0,0,0.9690162377838376,0.0309837622161624,Low
327,465871,Mobile App,East,Retail,Known,6978.58,1,4,6209.53,0,0,0,1,0,1735697760.0,0,0.9689802718652492,0.0310197281347507,Low
328,475037,Mobile App,East,Retail,Known,4319.14,2,3,4641.15,0,0,0,1,0,1735701420.0,0,0.9725771418806464,0.0274228581193537,Low
329,907364,Mobile App,East,SME,Known,1941.19,0,5,1649.27,0,0,0,0,0,1735719480.0,0,0.9950400070873588,0.0049599929126412,Low
330,217796,Web,East,Retail,Known,350.04,0,3,227.04,0,0,0,1,0,1735692360.0,0,0.9708712569905876,0.0291287430094123,Low
331,391999,POS,West,Retail,Known,1771.72,2,7,1890.02,0,0,0,0,0,1735713240.0,0,0.9979648717447108,0.002035128255289,Low
332,292506,POS,East,SME,Shared,4232.63,1,4,2586.22,0,0,0,0,0,1735770960.0,0,0.9939063238092056,0.0060936761907943,Low
333,798376,POS,East,SME,Known,2805.0,4,9,3052.69,0,0,0,1,0,1735697100.0,0,0.9684082602317634,0.0315917397682365,Low
334,369544,Web,East,Retail,Known,451.66,2,6,451.24,0,0,0,1,0,1735704060.0,0,0.9748411077602408,0.025158892239759,Low
335,480002,Mobile App,North,Retail,New,2793.65,2,8,2335.73,0,0,1,1,0,1735707720.0,1,0.7264250266314205,0.2735749733685794,Low
336,798002,Mobile App,North,Retail,Shared,737.5,1,3,553.25,0,0,0,0,0,1735721340.0,0,0.9951456312294183,0.0048543687705816,Low
337,639439,Mobile App,East,Retail,Known,257.16,0,5,201.57,0,0,0,1,0,1735780140.0,0,0.9718201090063896,0.0281798909936102,Low
338,690978,POS,East,SME,Shared,1097.84,1,8,1194.62,0,0,0,1,0,1735707660.0,0,0.9755359346000486,0.0244640653999514,Low
339,628787,Mobile App,West,Corporate,Known,3484.58,1,4,2192.03,0,0,0,1,0,1735692120.0,0,0.970440865767038,0.0295591342329618,Low
340,630583,Mobile App,North,Retail,Known,486.19,3,6,441.76,0,0,0,1,0,1735704960.0,0,0.970299876918836,0.0297001230811641,Low
341,488215,Mobile App,South,Retail,New,5652.44,4,7,5579.82,0,0,1,1,0,1735697160.0,1,0.7430587840174206,0.2569412159825793,Low
342,421184,Call Center,North,Retail,Known,1306.95,3,11,1020.17,0,0,0,0,0,1735727520.0,0,0.995706184263336,0.004293815736664,Low
343,898615,POS,East,Retail,Known,1542.13,2,8,1346.04,0,0,0,1,0,1735690620.0,0,0.9627974183384688,0.0372025816615313,Low
344,522515,Mobile App,North,Retail,Known,1028.19,2,9,857.74,0,0,0,1,0,1735702020.0,0,0.9669271172189784,0.0330728827810217,Low
345,768234,Mobile App,East,Retail,New,4337.04,2,10,3908.27,0,0,1,0,0,1735717920.0,0,0.9312044179361816,0.0687955820638182,Low
346,478480,Mobile App,North,Retail,Known,311.77,0,5,295.7,0,0,0,1,0,1735701240.0,0,0.9703049969947012,0.0296950030052988,Low
347,132711,Mobile App,North,Corporate,Known,5853.1,6,12,5601.11,1,0,0,0,1,1735718400.0,1,0.7728916778011918,0.2271083221988081,Low
348,891971,Mobile App,North,SME,Known,2726.49,6,11,2333.87,1,0,0,1,0,1735693980.0,1,0.563914030778403,0.4360859692215971,Medium
349,601157,Mobile App,East,SME,New,15767.62,0,2,15612.74,0,0,1,1,0,1735792560.0,1,0.7717678766155202,0.2282321233844798,Low
350,284423,Web,South,SME,Known,254.6,2,5,200.66,0,0,0,1,0,1735701960.0,0,0.9775682356734212,0.0224317643265788,Low
351,616349,Mobile App,East,Retail,New,988.34,3,11,766.65,0,0,1,1,0,1735781880.0,1,0.7483288968224683,0.2516711031775317,Low
352,803714,Call Center,South,Retail,New,1104.0,2,9,707.02,0,0,1,1,1,1735703760.0,1,0.7237217937589923,0.2762782062410077,Low
353,757917,Mobile App,South,SME,New,4049.75,3,8,3863.9,0,0,1,0,0,1735744380.0,0,0.9412433526287391,0.0587566473712607,Low
354,924792,POS,South,Retail,New,4666.14,3,10,4461.65,0,0,1,1,0,1735699740.0,1,0.7323338645746917,0.2676661354253082,Low
355,837378,Web,South,Retail,Known,1761.81,4,12,1316.69,0,0,0,0,0,1735729440.0,0,0.9938143922169228,0.0061856077830773,Low
356,233272,POS,South,Corporate,New,1141.88,0,2,1023.58,0,0,1,1,0,1735703640.0,1,0.7201469686685436,0.2798530313314565,Low
357,867836,Web,West,Corporate,New,1274.02,5,19,890.53,0,0,1,0,0,1735715160.0,0,0.910960279598638,0.0890397204013619,Low
358,802335,Web,South,Retail,Known,1163.88,2,9,1172.62,0,0,0,0,0,1735729920.0,0,0.9957155354912476,0.0042844645087525,Low
359,907789,Web,West,SME,Known,2316.97,4,7,2301.48,0,0,0,0,0,1735721580.0,0,0.9958925259095458,0.0041074740904541,Low
360,743409,Mobile App,East,Retail,Known,3365.74,3,6,3522.17,0,0,0,0,0,1735720500.0,0,0.9955959183167948,0.0044040816832052,Low
361,177505,Mobile App,East,Retail,Known,2759.13,2,12,2469.38,0,0,0,1,0,1735692000.0,0,0.9626950533630544,0.0373049466369457,Low
362,102869,Mobile App,West,Retail,Known,1559.36,4,9,1020.73,0,0,0,1,0,1735699860.0,0,0.963516369380507,0.036483630619493,Low
363,881474,Mobile App,North,Retail,Known,1560.13,3,8,1572.59,0,0,0,0,0,1735720080.0,0,0.9940731073262246,0.0059268926737754,Low
364,554351,Mobile App,South,SME,Known,3549.63,3,8,3036.31,0,0,0,1,0,1735690260.0,0,0.9695871758771708,0.0304128241228292,Low
365,412252,Mobile App,West,Corporate,Known,1357.69,0,3,1370.09,0,0,0,1,0,1735699980.0,0,0.9753686411827398,0.0246313588172601,Low
366,736584,POS,East,Retail,New,5582.16,0,4,3442.72,0,0,1,1,1,1735698960.0,1,0.6837403106444057,0.3162596893555943,Medium
